Timestamp,Price,Book Size,Gap,testagent1 Balance,testagent2 Balance,testagent3 Balance,testagent4 Balance,testagent5 Balance,marketmaker Balance,testagent1 Shares,testagent2 Shares,testagent3 Shares,testagent4 Shares,testagent5 Shares,marketmaker Shares
789.7784534054089,100.15999999999998,629,0.005965214850746747,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
812.3300284581951,100.15999999999998,529,0.0009652148507512948,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
818.075136651717,100.15999999999998,629,0.0009652148507512948,10000000,10002000.5,10000000,10000000,9991592.86,100000006406.64,10000,9980,10000,10000,10084,9999936
819.2564917141844,100.19,529,0.0049999999999954525,10000000,10002000.5,10003306.13685209,10000000,9991592.86,100000003100.50314,10000,9980,9967,10000,10084,9999969
820.7705053914938,100.19,596,0.009999999999990905,10000000,10002000.5,10003306.13685209,10000000,9991592.86,100000003100.50314,10000,9980,9967,10000,10084,9999969
856.186208099525,100.19,496,0.19499999999999318,10000000,10002000.5,10003306.13685209,10000000,9991592.86,100000003100.50314,10000,9980,9967,10000,10084,9999969
860.5034028150576,100.19,596,0.004999999999981242,10000000,10002000.5,10003306.13685209,10000000,9991592.86,100000003100.50314,10000,9980,9967,10000,10084,9999969
866.2738890705697,100.19,496,0.20000000000000284,10000000,10002000.5,10003306.13685209,10000000,9991592.86,100000003100.50314,10000,9980,9967,10000,10084,9999969
875.862811853048,100.19,496,0.009999999999990905,10000000,10002000.5,10003306.13685209,10000000,9991592.86,100000003100.50314,10000,9980,9967,10000,10084,9999969
888.0318196203801,100.19,496,0.2049999999999983,10000000,10002000.5,10003306.13685209,10000000,9991592.86,100000003100.50314,10000,9980,9967,10000,10084,9999969
895.971373244677,100.19,496,0.009999999999990905,10000000,10002000.5,10003306.13685209,10000000,9991592.86,100000003100.50314,10000,9980,9967,10000,10084,9999969
903.9997250801501,100.19,496,0.20999999999999375,10000000,10002000.5,10003306.13685209,10000000,9991592.86,100000003100.50314,10000,9980,9967,10000,10084,9999969
906.3502784306487,100.19,596,0.004999999999981242,10000000,10002000.5,10003306.13685209,10000000,9991592.86,100000003100.50314,10000,9980,9967,10000,10084,9999969
916.7077995141237,100.21000000000001,407,0.009999999999990905,10000000,10002000.5,10003306.13685209,10008918.69,9991592.86,99999994181.81314,10000,9980,9967,9911,10084,10000058
918.6000686280831,100.21000000000001,466,0.0049999999999954525,10000000,10002000.5,10003306.13685209,10008918.69,9991592.86,99999994181.81314,10000,9980,9967,9911,10084,10000058
925.2597489506594,100.21000000000001,531,0.0049999999999954525,10000000,10002000.5,10003306.13685209,10008918.69,9991592.86,99999994181.81314,10000,9980,9967,9911,10084,10000058
940.3827056431518,100.21000000000001,509,0.009999999999990905,10000000,10002000.5,10003306.13685209,10008918.69,9991592.86,99999994181.81314,10000,9980,9967,9911,10084,10000058
952.2995985663144,100.21000000000001,509,0.0049999999999954525,10000000,10002000.5,10003306.13685209,10008918.69,9991592.86,99999994181.81314,10000,9980,9967,9911,10084,10000058
961.0037284202908,100.21000000000001,509,0.009999999999990905,10000000,10002000.5,10003306.13685209,10008918.69,9991592.86,99999994181.81314,10000,9980,9967,9911,10084,10000058
963.8509096020432,100.07918627031901,298,-1,10001100.871048974,10002000.5,10002205.265803115,10008918.69,9991592.86,99999994181.81314,9989,9980,9978,9911,10084,10000058
977.0519925941857,100.07918627031901,398,0.15581372968097185,10001100.871048974,10002000.5,10002205.265803115,10008918.69,9991592.86,99999994181.81314,9989,9980,9978,9911,10084,10000058
977.5121946779309,100.07918627031901,498,0.009999999999990905,10001100.871048974,10002000.5,10002205.265803115,10008918.69,9991592.86,99999994181.81314,9989,9980,9978,9911,10084,10000058
986.9073818908241,100.07918627031901,598,0.009999999999990905,10001100.871048974,10002000.5,10002205.265803115,10008918.69,9991592.86,99999994181.81314,9989,9980,9978,9911,10084,10000058
992.1360707058343,100.07918627031901,698,0.004999999999981242,10001100.871048974,10002000.5,10002205.265803115,10008918.69,9991592.86,99999994181.81314,9989,9980,9978,9911,10084,10000058
1002.1900200964214,100.07918627031901,441,0.1608137296809815,10001100.871048974,10002000.5,10002205.265803115,10008918.69,9991592.86,99999994181.81314,9989,9980,9978,9911,10084,10000058
1004.9503428914428,100.07918627031901,541,0.1608137296809815,10001100.871048974,10002000.5,10002205.265803115,10008918.69,9991592.86,99999994181.81314,9989,9980,9978,9911,10084,10000058
