Timestamp,Price,Book Size,Gap,Volatility,Queue Size,profitableagent Cash,testagent1 Cash,testagent2 Cash,testagent3 Cash,testagent4 Cash,testagent5 Cash,profitableagent Shares,testagent1 Shares,testagent2 Shares,testagent3 Shares,testagent4 Shares,testagent5 Shares,profitableagent Orders/Sent,testagent1 Orders/Sent,testagent2 Orders/Sent,testagent3 Orders/Sent,testagent4 Orders/Sent,testagent5 Orders/Sent,profitableagent Orders/Matched,testagent1 Orders/Matched,testagent2 Orders/Matched,testagent3 Orders/Matched,testagent4 Orders/Matched,testagent5 Orders/Matched,profitableagent Orders/Canceled,testagent1 Orders/Canceled,testagent2 Orders/Canceled,testagent3 Orders/Canceled,testagent4 Orders/Canceled,testagent5 Orders/Canceled
5277.002242833406,99.71,28,-1,1.1871916871511603,0.0,10000000,9986293.919999998,10020836.080000002,9982622.08,9998482.21,10011765.709999999,10000,10138,9789,10176,10018,9879,127,737,620,737,610,859,0,626,445,222,176,485,127,111,175,487,434,374
5281.487683154233,98.99,6,-1,1.1821314121786937,0.374722213973655,10000000,9986293.919999998,10020836.080000002,9984799.86,9996304.430000002,10011765.709999999,10000,10138,9789,10154,10040,9879,127,737,620,737,632,859,0,626,445,244,198,485,127,111,175,487,434,374
5412.984723594784,98.99,55,-1,1.1770993771440206,0.0,10000000,9986293.919999998,10020836.080000002,9984799.86,9996304.430000002,10011765.709999999,10000,10138,9789,10154,10040,9879,127,737,620,737,632,908,0,626,445,244,198,485,127,111,175,487,434,374
5542.867302242121,98.99,108,1.039999999999992,1.1720976059604822,79.1663004754555,10000000,9986293.919999998,10020242.140000002,9985393.799999999,9996304.430000002,10011765.709999999,10000,10138,9795,10148,10040,9879,127,737,685,737,632,908,0,626,451,250,198,485,127,111,175,487,434,374
5581.867302242121,99.18,84,-1,1.1688984844331671,111.60877552375769,10000000,9986293.919999998,10020242.140000002,9985393.799999999,9996304.430000002,10011765.709999999,10000,10138,9795,10148,10040,9879,127,737,779,737,632,908,0,626,569,250,198,485,127,111,175,487,434,374
5591.867302242121,99.18,168,-1,1.1656512457277555,119.68668617802814,10000000,9986293.919999998,10020242.140000002,9985393.799999999,9996304.430000002,10011765.709999999,10000,10138,9795,10148,10040,9879,127,737,779,737,716,908,0,626,569,250,198,485,127,111,175,487,434,374
5661.867302242121,99.18,214,-1,1.1623619269863759,165.0236350262512,10000000,9986293.919999998,10020242.140000002,9985393.799999999,9996304.430000002,10011765.709999999,10000,10138,9795,10148,10040,9879,127,737,779,737,716,954,0,626,569,250,198,485,127,111,175,487,434,374
5675.867302242121,97.93,196,0.8400000000000034,1.1555674847624047,174.6805661251774,10000000,9986293.919999998,10023669.690000003,9981966.249999998,9996304.430000002,10011765.709999999,10000,10138,9760,10183,10040,9879,127,737,779,789,716,954,0,626,604,285,198,485,127,111,175,487,434,374
5677.867302242121,97.93,205,0.060000000000002274,1.1488888094084475,173.1850813401461,10000000,9986293.919999998,10023669.690000003,9981966.249999998,9996304.430000002,10011765.709999999,10000,10138,9760,10183,10040,9879,127,737,779,789,725,954,0,626,604,285,198,485,127,111,175,487,434,374
5731.190332362051,98.38,225,0.1799999999999926,1.1416338713311234,0.35146298634208506,10000000,9986293.919999998,10023669.690000003,9981966.249999998,9996304.430000002,10011765.709999999,10000,10138,9760,10183,10040,9879,127,737,779,789,763,954,0,626,604,285,216,485,127,111,175,487,434,374
5738.596480538743,98.38,286,0.1799999999999926,1.1345146539379742,0.8815913964381252,10000000,9986293.919999998,10023669.690000003,9981966.249999998,9996304.430000002,10011765.709999999,10000,10138,9760,10183,10040,9879,127,737,840,789,763,954,0,626,604,285,216,485,127,111,175,487,434,374
5790.920790160445,98.23,210,0.9299999999999926,1.1275140007903932,21.64061708238114,10000000,9986293.919999998,10020722.790000003,9987783.569999998,9993434.010000002,10011765.709999999,10000,10138,9790,10124,10069,9879,127,737,840,865,763,954,0,626,634,378,245,485,127,111,175,487,434,374
