Timestamp,Price,Book Size,Gap,testagent1 Balance,testagent2 Balance,testagent3 Balance,testagent4 Balance,testagent5 Balance,testagent1 Shares,testagent2 Shares,testagent3 Shares,testagent4 Shares,testagent5 Shares
39962.887407642746,96.1465873409411,453,0.18302183969420582,9975834.849189717,9964173.081303941,10001298.176124739,9981495.160768727,10077198.732612878,10243,10350,10001,10171,9235
39967.11032262481,96.1465873409411,425,0.18302183969420582,9975834.849189717,9964173.081303941,10001298.176124739,9981495.160768727,10077198.732612878,10243,10350,10001,10171,9235
39968.57493371097,96.3296091806353,410,0.7769367482536609,9975834.849189717,9964173.081303941,10001298.176124739,9981495.160768727,10077198.732612878,10243,10350,10001,10171,9235
39978.63799964257,96.3296091806353,485,0.7769367482536609,9975834.849189717,9964173.081303941,10001298.176124739,9981495.160768727,10077198.732612878,10243,10350,10001,10171,9235
39985.66455074476,96.3296091806353,546,0.7769367482536609,9975834.849189717,9964173.081303941,10001298.176124739,9981495.160768727,10077198.732612878,10243,10350,10001,10171,9235
39988.34197095984,96.1465873409411,488,1.3687224214249056,9972062.052642167,9964173.081303941,9999471.39096526,9987094.742475756,10077198.732612878,10282,10350,10020,10113,9235
39989.74925905781,96.01300824716256,471,1.5023015152034418,9972062.052642167,9964173.081303941,9997838.90266687,9988727.230774146,10077198.732612878,10282,10350,10037,10096,9235
39993.69137164888,96.01300824716256,563,1.0529863700240583,9972062.052642167,9964173.081303941,9997838.90266687,9988727.230774146,10077198.732612878,10282,10350,10037,10096,9235
39994.215584233425,96.01300824716256,554,0.5464645706692721,9972062.052642167,9964173.081303941,9997838.90266687,9988727.230774146,10077198.732612878,10282,10350,10037,10096,9235
39995.163652395364,96.01300824716256,638,0.5464645706692721,9972062.052642167,9964173.081303941,9997838.90266687,9988727.230774146,10077198.732612878,10282,10350,10037,10096,9235
39995.67846386913,96.01300824716256,694,0.25355087124810893,9972062.052642167,9964173.081303941,9997838.90266687,9988727.230774146,10077198.732612878,10282,10350,10037,10096,9235
39995.93469667197,96.01300824716256,700,0.05488585334421714,9972062.052642167,9964173.081303941,9997838.90266687,9988727.230774146,10077198.732612878,10282,10350,10037,10096,9235
40000.9002940388,95.11046930615511,676,0.05488585334421714,9974344.703905514,9964173.081303941,9997838.90266687,9988727.230774146,10074916.081349531,10258,10350,10037,10096,9259
